call_duration,call_revenue,category,company_size,date,team,units_sold
86.7,5390,electronics,large,14/11/2017,northeast,295
144,6434,materials,large,14/11/2017,west,1752
198,5748,electronics,large,14/11/2017,west,286
219,2455,electronics,medium,14/11/2017,midwest,132
81.3,322,electronics,small,14/11/2017,west,29
133.79999999999998,584,electronics,small,14/11/2017,northeast,37
102,1417,electronics,medium,14/11/2017,northeast,105
341,460,appliances,small,14/11/2017,northeast,182
238,1985,appliances,medium,14/11/2017,northeast,508
101.7,1268,electronics,medium,14/11/2017,west,78
102,2071,electronics,medium,14/11/2017,west,157
210,7147,electronics,large,14/11/2017,northeast,435
248.5,2904,materials,large,14/11/2017,west,1104
249,849,electronics,small,14/11/2017,south,38
97.8,2450,electronics,medium,14/11/2017,south,156
164,6340,appliances,large,14/11/2017,south,1712
231.20000000000002,2030,furniture,medium,14/11/2017,west,70
359,1586,appliances,medium,14/11/2017,west,533
-39.6,4147,electronics,large,14/11/2017,west,338
426.40000000000003,900,furniture,small,14/11/2017,midwest,20
323.20000000000005,509,furniture,small,14/11/2017,west,14
249,503,appliances,small,14/11/2017,west,134
75.6,1350,electronics,medium,14/11/2017,midwest,123
245.60000000000002,398,furniture,small,14/11/2017,northeast,11
165.5,1786,appliances,medium,14/11/2017,west,625
221.60000000000002,2099,furniture,medium,14/11/2017,west,75
72,462,electronics,small,14/11/2017,midwest,28
115.5,2198,electronics,medium,14/11/2017,northeast,138
256.5,1834,materials,medium,14/11/2017,west,552
128.1,6071,electronics,large,14/11/2017,south,311
18.400000000000002,678,furniture,small,14/11/2017,south,16
205.60000000000002,735,furniture,small,14/11/2017,northeast,15
146.4,2441,electronics,medium,14/11/2017,west,132
285.6,3498,furniture,medium,14/11/2017,south,60
213.60000000000002,2910,furniture,medium,14/11/2017,northeast,67
297.5,1736,materials,medium,14/11/2017,northeast,657
263.5,556,materials,small,14/11/2017,south,241
170.4,1359,furniture,medium,14/11/2017,west,61
194.4,10452,furniture,large,14/11/2017,west,190
182,992,materials,medium,14/11/2017,west,562
175.2,2413,electronics,medium,14/11/2017,south,145
404,3093,furniture,medium,14/11/2017,northeast,67
127.5,2273,electronics,medium,14/11/2017,northeast,124
245.60000000000002,941,furniture,small,14/11/2017,south,16
212,5863,furniture,large,14/11/2017,northeast,180
88,651,appliances,small,14/11/2017,west,159
648,558,furniture,small,14/11/2017,south,13
0.8,3821,furniture,large,14/11/2017,west,106
314,1141,appliances,medium,14/11/2017,west,429
172.5,1436,appliances,medium,14/11/2017,northeast,556
21.6,558,furniture,small,14/11/2017,west,12
149.7,3482,electronics,large,07/11/2017,northeast,289
94.8,1451,electronics,medium,07/11/2017,west,123
153.29999999999998,4780,electronics,large,07/11/2017,south,323
332,3754,furniture,medium,07/11/2017,west,66
100,917,furniture,medium,07/11/2017,northeast,37
334.40000000000003,1414,furniture,medium,07/11/2017,northeast,55
246.89999999999998,7345,electronics,large,07/11/2017,west,337
311.20000000000005,367,furniture,small,07/11/2017,northeast,17
368,4144,furniture,medium,07/11/2017,south,83
87.89999999999999,508,electronics,medium,07/11/2017,west,49
122.4,888,furniture,small,07/11/2017,midwest,23
115.5,3139,electronics,medium,07/11/2017,northeast,194
144.29999999999998,266,electronics,small,07/11/2017,northeast,21
157.5,290,materials,small,07/11/2017,northeast,72
100,2404,appliances,medium,07/11/2017,northeast,813
254.5,5255,appliances,large,07/11/2017,northeast,1525
62.099999999999994,2048,electronics,medium,07/11/2017,northeast,133
66,540,appliances,small,07/11/2017,west,193
117,2473,electronics,medium,07/11/2017,northeast,168
78,1815,materials,medium,07/11/2017,west,539
81.89999999999999,5273,electronics,large,07/11/2017,northeast,320
388,475,furniture,small,07/11/2017,northeast,18
166.79999999999998,2449,electronics,large,07/11/2017,northeast,138
203.1,559,electronics,medium,07/11/2017,northeast,96
0.3,4489,electronics,large,07/11/2017,northeast,314
101.39999999999999,496,electronics,small,07/11/2017,west,27
340.5,1243,appliances,medium,07/11/2017,west,459
113,1332,materials,medium,07/11/2017,south,697
277.5,1826,materials,medium,07/11/2017,south,502
166,1910,appliances,large,07/11/2017,northeast,863
343.20000000000005,1071,furniture,medium,07/11/2017,west,53
123,443,electronics,small,07/11/2017,northeast,24
533.6,355,furniture,small,07/11/2017,northeast,18
281.5,534,appliances,small,07/11/2017,west,154
212.4,1152,electronics,medium,07/11/2017,west,85
56.4,421,electronics,small,07/11/2017,south,29
228.6,364,electronics,small,07/11/2017,west,29
195.9,328,electronics,small,07/11/2017,northeast,33
225.5,437,materials,small,07/11/2017,midwest,120
193.5,472,appliances,small,07/11/2017,west,162
-3.5999999999999996,1506,electronics,medium,07/11/2017,northeast,123
229.5,974,electronics,medium,07/11/2017,midwest,56
198.5,2258,materials,medium,07/11/2017,northeast,720
346.40000000000003,801,furniture,small,07/11/2017,northeast,15
144.8,7460,furniture,large,07/11/2017,south,197
13.5,1131,electronics,medium,07/11/2017,west,107
124.5,215,electronics,small,07/11/2017,south,21
288.5,380,materials,small,07/11/2017,west,195
104.39999999999999,2448,electronics,medium,07/11/2017,northeast,155
241,288,materials,small,07/11/2017,northeast,142
110.1,1990,electronics,medium,07/11/2017,south,147
29.7,1687,electronics,medium,07/11/2017,northeast,110
163.5,1405,appliances,medium,07/11/2017,northeast,433
688,1813,furniture,medium,07/11/2017,west,86
61.199999999999996,1979,electronics,medium,07/11/2017,south,142
215.20000000000002,2436,furniture,medium,07/11/2017,south,62
191.20000000000002,2496,furniture,medium,07/11/2017,west,60
89.7,480,electronics,small,07/11/2017,south,44
389.6,1459,furniture,medium,07/11/2017,northeast,47
218.4,335,furniture,small,07/11/2017,west,15
80.7,1211,electronics,medium,07/11/2017,south,125
81,156,electronics,small,07/11/2017,south,13
422.40000000000003,2189,furniture,medium,07/11/2017,northeast,55
-84.5,3060,materials,large,07/11/2017,northeast,1431
262,609,materials,small,07/11/2017,west,185
382.40000000000003,12598,furniture,large,07/11/2017,west,231
165.29999999999998,5963,electronics,large,07/11/2017,west,326
144.6,2088,electronics,large,07/11/2017,west,370
177.6,613,electronics,small,07/11/2017,west,41
218.7,532,electronics,small,07/11/2017,northeast,28
467.20000000000005,545,furniture,small,07/11/2017,midwest,15
123,1652,electronics,medium,07/11/2017,northeast,140
61.8,1485,electronics,medium,07/11/2017,northeast,83
97.60000000000001,451,furniture,small,07/11/2017,west,14
138.4,2264,furniture,medium,07/11/2017,west,69
183.5,333,materials,small,07/11/2017,south,110
211.20000000000002,621,furniture,small,07/11/2017,northeast,20
61.199999999999996,1420,electronics,medium,07/11/2017,northeast,101
150,1099,electronics,medium,07/11/2017,northeast,123
288,495,materials,small,07/11/2017,south,142
188.7,1171,electronics,medium,07/11/2017,south,117
36.6,2361,electronics,medium,07/11/2017,northeast,139
138.29999999999998,1598,electronics,medium,07/11/2017,west,88
428.5,2752,materials,medium,07/11/2017,northeast,724
224.8,9888,furniture,large,07/11/2017,south,240
230.39999999999998,3981,electronics,large,07/11/2017,west,355
204,3034,furniture,medium,07/11/2017,south,81
637.6,2495,furniture,medium,07/11/2017,west,71
544.8000000000001,479,furniture,small,07/11/2017,northeast,11
183.20000000000002,327,furniture,small,07/11/2017,south,11
-25.2,1570,electronics,medium,07/11/2017,midwest,96
199.5,916,electronics,medium,07/11/2017,northeast,118
124.19999999999999,328,electronics,small,07/11/2017,northeast,21
92.39999999999999,397,electronics,small,07/11/2017,west,35
74.39999999999999,1898,electronics,medium,07/11/2017,south,141
291.2,1860,furniture,medium,07/11/2017,west,52
167.1,2724,electronics,medium,07/11/2017,west,173
435.20000000000005,8186,furniture,large,07/11/2017,south,152
375.5,2129,materials,medium,07/11/2017,northeast,525
126,382,electronics,small,07/11/2017,northeast,31
149.7,4323,electronics,large,31/10/2017,south,268
272.8,2875,furniture,medium,31/10/2017,west,61
171.5,1747,appliances,medium,31/10/2017,west,687
141.29999999999998,605,electronics,small,31/10/2017,northeast,35
176.4,1307,electronics,medium,31/10/2017,west,84
59.099999999999994,1948,electronics,medium,31/10/2017,northeast,139
119.39999999999999,431,electronics,small,31/10/2017,south,29
178.2,1513,electronics,medium,31/10/2017,south,105
113.39999999999999,487,electronics,small,31/10/2017,west,36
70.5,414,electronics,small,31/10/2017,west,25
57,2690,appliances,large,31/10/2017,west,963
292,418,appliances,small,31/10/2017,northeast,123
111.2,3131,furniture,medium,31/10/2017,northeast,69
154.2,1850,electronics,medium,31/10/2017,northeast,142
139.5,357,electronics,small,31/10/2017,west,21
181,1933,materials,medium,31/10/2017,northeast,633
192.5,275,appliances,small,31/10/2017,west,89
161.7,2591,electronics,large,31/10/2017,northeast,226
152,4582,furniture,large,31/10/2017,northeast,151
265.8,1238,electronics,medium,31/10/2017,northeast,77
415.20000000000005,3561,furniture,medium,31/10/2017,northeast,73
134.4,2364,electronics,medium,31/10/2017,south,157
372,608,furniture,small,31/10/2017,northeast,13
317.5,171,materials,small,31/10/2017,west,85
90.3,902,electronics,medium,31/10/2017,northeast,47
156.9,2645,electronics,medium,31/10/2017,northeast,139
360,579,furniture,small,31/10/2017,west,19
63.9,2395,electronics,medium,31/10/2017,midwest,143
83,2058,appliances,medium,31/10/2017,south,809
103.8,2599,electronics,medium,31/10/2017,northeast,123
245.5,1269,materials,medium,31/10/2017,south,603
214.2,428,electronics,small,31/10/2017,west,34
377,2733,appliances,medium,31/10/2017,northeast,704
26.4,1730,electronics,medium,31/10/2017,west,140
192.5,431,appliances,small,31/10/2017,south,110
148.2,1524,electronics,medium,31/10/2017,west,118
240.8,3565,furniture,medium,31/10/2017,northeast,83
565.6,2764,furniture,medium,31/10/2017,northeast,57
84,2164,appliances,medium,31/10/2017,midwest,623
167.7,1511,electronics,medium,31/10/2017,northeast,101
206.4,2014,furniture,medium,31/10/2017,northeast,74
574.4,1296,furniture,medium,31/10/2017,northeast,37
324,4902,furniture,medium,31/10/2017,northeast,75
192,2618,appliances,medium,31/10/2017,midwest,837
8,502,materials,small,31/10/2017,west,191
47,511,appliances,small,31/10/2017,northeast,204
78.89999999999999,1882,electronics,medium,31/10/2017,northeast,121
129.9,2454,electronics,medium,31/10/2017,west,162
237.6,3989,electronics,large,31/10/2017,south,250
190,1877,appliances,medium,31/10/2017,south,750
104.39999999999999,1050,electronics,medium,31/10/2017,northeast,72
115.19999999999999,1684,electronics,medium,31/10/2017,west,115
228,2340,furniture,medium,31/10/2017,northeast,63
110.39999999999999,794,electronics,medium,31/10/2017,northeast,104
203.1,1908,electronics,medium,31/10/2017,south,155
83.7,2687,electronics,medium,31/10/2017,northeast,145
147.9,1577,electronics,medium,31/10/2017,northeast,109
54.9,2037,electronics,medium,31/10/2017,northeast,122
108.6,1296,electronics,medium,31/10/2017,midwest,136
279.2,3937,furniture,large,31/10/2017,midwest,154
321.6,769,furniture,small,31/10/2017,northeast,18
72.6,5889,electronics,large,31/10/2017,west,334
21,2874,electronics,large,31/10/2017,midwest,214
65.7,1138,electronics,medium,31/10/2017,south,91
126.89999999999999,630,electronics,small,31/10/2017,northeast,29
74.39999999999999,459,electronics,small,31/10/2017,northeast,30
417,778,appliances,medium,31/10/2017,northeast,341
74.7,898,electronics,medium,31/10/2017,south,97
162.6,175,electronics,small,31/10/2017,west,27
194.1,4321,electronics,large,31/10/2017,northeast,312
216.5,852,materials,small,31/10/2017,west,183
91,5497,appliances,large,31/10/2017,south,1491
272,571,furniture,small,31/10/2017,northeast,12
52.5,2811,electronics,large,31/10/2017,south,186
100.2,5017,electronics,large,31/10/2017,south,294
49.199999999999996,519,electronics,small,31/10/2017,west,33
422.40000000000003,528,furniture,small,31/10/2017,northeast,21
356,328,appliances,small,31/10/2017,south,121
244,149,materials,small,31/10/2017,northeast,84
235.79999999999998,4605,electronics,large,31/10/2017,west,256
336.8,1903,furniture,medium,31/10/2017,northeast,53
146.5,477,appliances,small,31/10/2017,northeast,120
445.6,9140,furniture,large,31/10/2017,west,141
263,622,appliances,small,31/10/2017,west,191
206.5,749,appliances,small,31/10/2017,northeast,209
112.8,307,electronics,small,31/10/2017,west,26
126.6,1461,electronics,medium,31/10/2017,northeast,129
298.40000000000003,1199,furniture,small,31/10/2017,northeast,17
16.2,528,electronics,small,31/10/2017,west,26
359,5485,appliances,large,31/10/2017,northeast,1428
225,4819,appliances,large,31/10/2017,midwest,1490
301.5,5038,materials,large,31/10/2017,northeast,1466
160.8,4342,furniture,large,31/10/2017,northeast,161
219,2374,appliances,medium,31/10/2017,south,632
212.8,465,furniture,small,31/10/2017,west,16
50.699999999999996,1814,electronics,medium,31/10/2017,northeast,120
132.6,2256,electronics,medium,31/10/2017,south,128
184.8,3704,furniture,medium,31/10/2017,northeast,75
42.3,1921,electronics,medium,31/10/2017,northeast,98
48,647,furniture,small,31/10/2017,northeast,13
89.60000000000001,2412,furniture,medium,24/10/2017,northeast,59
462.40000000000003,2208,furniture,medium,24/10/2017,west,65
77.1,1875,electronics,medium,24/10/2017,south,92
84.89999999999999,445,electronics,small,24/10/2017,northeast,27
89.7,149,electronics,small,24/10/2017,northeast,25
30.5,6450,appliances,large,24/10/2017,midwest,1482
122.39999999999999,670,electronics,small,24/10/2017,northeast,42
316,7530,furniture,large,24/10/2017,midwest,193
225.60000000000002,3465,furniture,medium,24/10/2017,west,65
65.39999999999999,2642,electronics,large,24/10/2017,midwest,261
181.60000000000002,681,furniture,small,24/10/2017,south,13
136.5,652,appliances,small,24/10/2017,midwest,182
240.5,325,materials,small,24/10/2017,south,130
174.9,1366,electronics,medium,24/10/2017,northeast,119
112.5,3334,materials,medium,24/10/2017,northeast,993
114.6,2461,electronics,medium,24/10/2017,midwest,161
17.099999999999998,2747,electronics,large,24/10/2017,northeast,166
201.6,2567,electronics,medium,24/10/2017,midwest,140
143.1,2121,electronics,medium,24/10/2017,northeast,94
179.7,2737,electronics,large,24/10/2017,west,238
-12.6,365,electronics,small,24/10/2017,west,29
256.5,1412,appliances,medium,24/10/2017,west,526
142,349,materials,small,24/10/2017,west,164
252.6,4709,electronics,large,24/10/2017,west,247
274.40000000000003,4729,furniture,medium,24/10/2017,northeast,76
66.6,868,electronics,medium,24/10/2017,west,110
380,1846,furniture,medium,24/10/2017,west,60
113.1,2479,electronics,medium,24/10/2017,west,122
95.39999999999999,4479,electronics,large,24/10/2017,northeast,575
169.5,2632,appliances,medium,24/10/2017,northeast,618
139.79999999999998,373,electronics,small,24/10/2017,west,23
74.5,8035,materials,large,24/10/2017,south,2344
425.6,614,furniture,small,24/10/2017,northeast,16
310.40000000000003,351,furniture,small,24/10/2017,west,11
147.6,1370,electronics,medium,24/10/2017,northeast,112
44.699999999999996,790,electronics,medium,24/10/2017,west,142
212,2185,furniture,medium,24/10/2017,south,48
217.2,2035,electronics,medium,24/10/2017,northeast,116
72,422,electronics,small,24/10/2017,northeast,32
265.6,1893,furniture,medium,24/10/2017,northeast,47
162,232,electronics,small,24/10/2017,northeast,25
153.60000000000002,623,furniture,small,24/10/2017,south,15
70,2493,materials,medium,24/10/2017,midwest,599
